timestamp,latitude,longitude,throttle,steering,fix
2026-05-01-14-59-57.867671,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.887372,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.907321,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.926990,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.947965,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.973020,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-57.989168,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.011740,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.033044,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.049237,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.073282,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.100368,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.120097,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.135313,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.163213,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.181388,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.197542,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.218202,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.237456,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.263368,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.280076,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.304044,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.321640,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.342769,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.361889,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.381565,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.401717,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.421125,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.441489,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.467326,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.489886,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.507507,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.530128,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.553478,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.569121,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.596962,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.612290,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.637750,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.653874,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.672880,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.692564,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.717521,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.735299,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.754041,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.779652,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.801955,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.820841,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.840435,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.865903,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.887383,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
