x_m,y_m, psi_rad
0.000000,0.000000,0.000000
-1.384526,0.072395,0.000000
-2.733931,0.072394,0.000000
-4.226732,0.073900,0.000000
-5.577398,0.109972,0.000000
-6.999181,0.110303,0.000000
-8.422235,0.111122,0.000000
-9.810349,0.183033,0.000000
-11.338177,0.182732,0.000000
-13.117178,0.218782,0.000000
-14.788127,0.218779,0.000000
-16.174660,0.254329,0.000000
