0.000000,0.000000
1.405145,-0.156609
2.542805,-0.477466
3.929763,-0.584732
5.779073,-0.584732
6.988236,-0.513605
8.055545,-0.407273
9.087703,-0.229974
10.190022,0.552761
10.301563,1.226567
10.200431,2.216129
9.716536,2.912280
8.745395,3.365930
7.533448,3.637511
6.325043,3.818860
4.905166,3.758417
3.929768,3.611771
2.933972,3.469572
1.902820,3.398605
1.191879,3.149854
0.338337,3.007476
-0.622428,2.758224
-1.835674,2.187258
-1.960285,1.254140
-1.423689,0.390282
0.000000,0.000000
