timestamp,object_x,object_y,contour_area
2026-05-01-17-24-39.589670,94,211,58657.5
2026-05-01-17-24-39.639663,93,211,58232.5
2026-05-01-17-24-39.673202,93,211,58110.0
2026-05-01-17-24-39.706296,93,211,58011.0
2026-05-01-17-24-39.756464,93,211,57936.0
2026-05-01-17-24-39.798884,92,211,57846.5
2026-05-01-17-24-39.847307,92,211,57773.5
2026-05-01-17-24-39.926050,92,211,57732.0
2026-05-01-17-24-40.006850,92,211,57710.0
2026-05-01-17-24-40.055660,92,211,57714.0
2026-05-01-17-24-40.123518,92,211,57750.5
2026-05-01-17-24-40.174254,93,211,57953.5
2026-05-01-17-24-40.208712,93,211,58069.0
2026-05-01-17-24-40.257236,93,211,58161.5
2026-05-01-17-24-40.306752,94,211,58565.0
2026-05-01-17-24-40.345901,94,211,58565.0
2026-05-01-17-24-40.400946,94,211,58763.5
2026-05-01-17-24-40.455219,94,211,58985.5
2026-05-01-17-24-40.523539,96,212,59683.0
2026-05-01-17-24-40.559653,96,212,59852.0
2026-05-01-17-24-40.623103,96,209,59216.5
2026-05-01-17-24-40.672732,97,212,60125.5
2026-05-01-17-24-40.713647,97,212,60301.0
2026-05-01-17-24-40.757745,97,212,60550.0
2026-05-01-17-24-40.812513,97,212,60598.0
2026-05-01-17-24-40.840796,97,212,60491.5
2026-05-01-17-24-40.891191,97,212,60461.5
2026-05-01-17-24-40.923441,97,210,59593.5
2026-05-01-17-24-40.974726,97,209,59468.0
2026-05-01-17-24-41.022789,96,209,59308.5
2026-05-01-17-24-41.089065,96,210,59277.0
2026-05-01-17-24-41.150769,96,212,59674.5
2026-05-01-17-24-41.196963,96,212,59552.0
2026-05-01-17-24-41.259599,95,211,59369.0
2026-05-01-17-24-41.321254,95,211,59271.0
2026-05-01-17-24-41.382381,94,211,58646.5
2026-05-01-17-24-41.459565,94,209,57804.0
2026-05-01-17-24-41.523601,93,209,57623.5
2026-05-01-17-24-41.586454,93,211,57974.5
2026-05-01-17-24-41.632996,93,211,57589.0
2026-05-01-17-24-41.695518,92,208,56706.5
2026-05-01-17-24-41.756587,92,211,57206.0
2026-05-01-17-24-41.818747,90,208,55901.5
2026-05-01-17-24-41.880972,90,208,55754.0
2026-05-01-17-24-41.958372,90,211,56360.0
2026-05-01-17-24-42.036456,90,209,55390.5
2026-05-01-17-24-42.098498,90,209,55401.0
2026-05-01-17-24-42.162454,90,212,56262.0
2026-05-01-17-24-42.224954,91,212,56654.0
2026-05-01-17-24-42.288463,91,212,56751.5
2026-05-01-17-24-42.351167,91,212,56864.0
2026-05-01-17-24-42.412822,92,212,57244.5
2026-05-01-17-24-42.458863,92,212,57319.5
2026-05-01-17-24-42.520959,92,209,56589.5
2026-05-01-17-24-42.583754,92,212,57530.0
2026-05-01-17-24-42.646581,93,212,57875.0
2026-05-01-17-24-42.725800,93,212,57999.5
2026-05-01-17-24-42.787468,93,212,58077.0
2026-05-01-17-24-42.848864,93,212,58153.5
2026-05-01-17-24-42.896497,93,212,58089.0
2026-05-01-17-24-42.957879,93,209,57345.5
2026-05-01-17-24-43.020236,93,212,58224.0
2026-05-01-17-24-43.083307,93,212,58121.0
2026-05-01-17-24-43.146108,93,210,57425.0
2026-05-01-17-24-43.207769,93,209,57333.5
2026-05-01-17-24-43.284991,93,212,58205.5
2026-05-01-17-24-43.361634,93,212,58154.0
2026-05-01-17-24-43.424599,93,212,58151.0
2026-05-01-17-24-43.486421,93,212,58150.0
2026-05-01-17-24-43.547835,93,212,58106.0
2026-05-01-17-24-43.610995,93,212,58111.5
2026-05-01-17-24-43.687726,93,212,58077.0
2026-05-01-17-24-43.765106,93,212,58135.0
2026-05-01-17-24-43.826599,93,212,57999.0
2026-05-01-17-24-43.888921,93,209,57228.5
2026-05-01-17-24-43.951191,93,212,58044.5
2026-05-01-17-24-44.013062,93,212,58105.0
2026-05-01-17-24-44.074576,93,212,58062.0
2026-05-01-17-24-44.153810,93,212,58129.0
2026-05-01-17-24-44.216220,93,209,57416.5
2026-05-01-17-24-44.279511,93,209,57340.5
2026-05-01-17-24-44.357754,93,212,58231.5
2026-05-01-17-24-44.420070,93,212,58329.5
2026-05-01-17-24-44.481298,93,212,58380.5
2026-05-01-17-24-44.558671,94,212,58501.0
2026-05-01-17-24-44.621768,94,212,58501.0
2026-05-01-17-24-44.684969,94,212,58430.0
2026-05-01-17-24-44.746173,93,209,57784.0
2026-05-01-17-24-44.807384,94,212,58625.0
2026-05-01-17-24-44.885555,94,212,58602.0
2026-05-01-17-24-44.948524,94,212,58724.5
2026-05-01-17-24-45.027077,94,212,58724.5
2026-05-01-17-24-45.090552,94,212,58669.5
2026-05-01-17-24-45.140832,94,211,58633.0
2026-05-01-17-24-45.207071,94,211,58661.5
2026-05-01-17-24-45.257564,94,211,58674.5
2026-05-01-17-24-45.307149,94,211,58623.0
2026-05-01-17-24-45.373557,94,212,58768.5
2026-05-01-17-24-45.423542,94,212,58768.5
2026-05-01-17-24-45.473348,94,212,58674.0
2026-05-01-17-24-45.523326,94,212,58707.5
2026-05-01-17-24-45.589784,94,211,58701.5
2026-05-01-17-24-45.640394,94,212,58902.5
2026-05-01-17-24-45.707084,94,212,58995.5
2026-05-01-17-24-45.773289,94,212,58919.5
2026-05-01-17-24-45.822869,94,212,59003.0
2026-05-01-17-24-45.852920,95,212,59017.5
2026-05-01-17-24-45.896486,95,211,59038.5
2026-05-01-17-24-45.957652,94,212,59234.5
2026-05-01-17-24-46.014503,95,212,59182.5
2026-05-01-17-24-46.048000,95,212,59244.5
2026-05-01-17-24-46.106578,95,212,59204.0
2026-05-01-17-24-46.160559,95,212,59154.0
2026-05-01-17-24-46.205923,95,212,59178.5
2026-05-01-17-24-46.239258,95,212,59178.5
2026-05-01-17-24-46.273194,95,212,59191.0
2026-05-01-17-24-46.306412,95,211,59053.5
2026-05-01-17-24-46.340454,95,211,59109.5
2026-05-01-17-24-46.407405,95,212,59134.5
2026-05-01-17-24-46.456172,95,211,59173.0
2026-05-01-17-24-46.507193,95,211,59174.5
2026-05-01-17-24-46.573976,95,211,59627.5
2026-05-01-17-24-46.623985,95,211,59572.5
2026-05-01-17-24-46.684319,96,211,59609.5
2026-05-01-17-24-46.744532,96,211,59609.5
2026-05-01-17-24-46.793931,96,211,60159.0
2026-05-01-17-24-46.831393,97,211,60213.0
2026-05-01-17-24-46.857027,97,212,60408.5
2026-05-01-17-24-46.908314,97,212,60490.0
2026-05-01-17-24-46.973049,97,212,60605.0
2026-05-01-17-24-47.023009,97,212,60629.5
2026-05-01-17-24-47.089427,98,212,60797.5
2026-05-01-17-24-47.153048,99,213,61903.0
2026-05-01-17-24-47.215663,100,213,62222.0
2026-05-01-17-24-47.279009,100,213,62461.0
2026-05-01-17-24-47.341330,102,214,63354.0
2026-05-01-17-24-47.403643,102,214,63551.5
2026-05-01-17-24-47.467160,102,214,63600.0
2026-05-01-17-24-47.514616,102,213,63603.0
2026-05-01-17-24-47.576608,102,213,63560.0
2026-05-01-17-24-47.639556,102,213,63433.5
2026-05-01-17-24-47.702681,101,213,63159.5
2026-05-01-17-24-47.796197,101,213,62531.0
2026-05-01-17-24-47.877138,98,212,61351.5
2026-05-01-17-24-47.954479,95,209,58807.5
2026-05-01-17-24-48.016192,94,210,58485.0
2026-05-01-17-24-48.078331,94,212,59016.0
2026-05-01-17-24-48.140762,93,212,58006.0
2026-05-01-17-24-48.203692,93,212,58011.0
2026-05-01-17-24-48.266556,93,212,58062.5
2026-05-01-17-24-48.344188,95,213,59196.5
2026-05-01-17-24-48.406811,96,213,59768.0
2026-05-01-17-24-48.470206,97,213,60150.0
2026-05-01-17-24-48.532986,101,214,62477.5
2026-05-01-17-24-48.611592,102,214,63072.5
2026-05-01-17-24-48.674628,102,214,63483.0
2026-05-01-17-24-48.738680,107,215,65902.5
2026-05-01-17-24-48.785784,106,214,65344.0
2026-05-01-17-24-48.851117,106,214,65634.5
2026-05-01-17-24-48.912273,108,215,66697.0
2026-05-01-17-24-48.974333,110,215,67290.0
2026-05-01-17-24-49.026331,110,215,67421.0
2026-05-01-17-24-49.069849,110,215,67422.0
2026-05-01-17-24-49.132256,110,215,67451.5
2026-05-01-17-24-49.178205,108,215,66492.0
2026-05-01-17-24-49.240621,109,215,66913.0
2026-05-01-17-24-49.301795,109,215,66761.5
2026-05-01-17-24-49.379307,108,215,66512.5
2026-05-01-17-24-49.440868,106,214,65103.0
2026-05-01-17-24-49.520441,105,214,64814.5
2026-05-01-17-24-49.567585,105,214,64489.5
2026-05-01-17-24-49.614641,104,214,64297.5
2026-05-01-17-24-49.676630,101,213,62907.5
2026-05-01-17-24-49.738869,101,213,62629.5
2026-05-01-17-24-49.801846,100,213,62249.5
2026-05-01-17-24-49.864319,99,213,61729.5
2026-05-01-17-24-49.941294,99,213,61610.0
2026-05-01-17-24-50.002654,99,212,61497.5
2026-05-01-17-24-50.049542,98,212,61253.5
2026-05-01-17-24-50.111993,97,212,60622.5
2026-05-01-17-24-50.174673,97,213,60542.0
2026-05-01-17-24-50.237551,97,210,59620.0
2026-05-01-17-24-50.298913,97,213,60324.5
2026-05-01-17-24-50.361273,96,213,60296.5
2026-05-01-17-24-50.439764,96,213,60172.5
2026-05-01-17-24-50.516674,96,213,59811.5
2026-05-01-17-24-50.578271,96,213,59724.5
2026-05-01-17-24-50.640681,95,214,59624.5
2026-05-01-17-24-50.701798,95,213,59397.0
2026-05-01-17-24-50.763849,95,213,59504.0
2026-05-01-17-24-50.826662,95,213,59521.5
2026-05-01-17-24-50.873679,95,213,59626.0
2026-05-01-17-24-50.937293,96,213,59844.0
2026-05-01-17-24-51.000466,96,214,59932.5
2026-05-01-17-24-51.061030,96,214,60039.5
2026-05-01-17-24-51.124090,96,213,59973.0
2026-05-01-17-24-51.174477,96,214,59999.5
2026-05-01-17-24-51.223879,96,213,59873.5
2026-05-01-17-24-51.273210,96,213,59754.5
2026-05-01-17-24-51.323144,96,213,59657.0
2026-05-01-17-24-51.372861,96,213,59630.5
2026-05-01-17-24-51.439559,96,213,59398.0
2026-05-01-17-24-51.490709,95,213,59551.5
2026-05-01-17-24-51.523523,96,213,59581.0
2026-05-01-17-24-51.573252,96,213,59681.5
2026-05-01-17-24-51.624098,96,213,59775.0
2026-05-01-17-24-51.674008,96,213,60091.0
2026-05-01-17-24-51.723053,96,213,60094.5
2026-05-01-17-24-51.774266,96,213,60077.5
2026-05-01-17-24-51.822903,96,214,60103.5
2026-05-01-17-24-51.873507,96,213,60076.5
2026-05-01-17-24-51.939689,96,213,60089.5
2026-05-01-17-24-51.985986,96,213,59826.5
2026-05-01-17-24-52.038572,96,213,59955.0
2026-05-01-17-24-52.090866,96,213,59946.0
2026-05-01-17-24-52.142755,96,213,59911.5
2026-05-01-17-24-52.189649,96,213,59954.0
2026-05-01-17-24-52.239541,96,213,59995.5
2026-05-01-17-24-52.285566,97,213,60162.0
2026-05-01-17-24-52.311533,97,213,60150.0
2026-05-01-17-24-52.357042,97,213,60342.5
2026-05-01-17-24-52.407066,97,213,60394.5
2026-05-01-17-24-52.457015,97,211,59686.5
2026-05-01-17-24-52.492790,97,213,60521.0
2026-05-01-17-24-52.556009,97,213,60635.5
2026-05-01-17-24-52.589381,97,213,60711.0
2026-05-01-17-24-52.624070,98,213,60784.0
2026-05-01-17-24-52.656132,98,213,60717.5
2026-05-01-17-24-52.707155,98,213,60867.5
2026-05-01-17-24-52.755906,99,213,61236.5
2026-05-01-17-24-52.807987,99,213,61302.5
2026-05-01-17-24-52.856556,99,213,61478.0
2026-05-01-17-24-52.906607,99,213,61602.5
2026-05-01-17-24-52.976978,99,213,61484.0
2026-05-01-17-24-53.038932,99,214,61708.5
2026-05-01-17-24-53.092820,99,214,61596.0
2026-05-01-17-24-53.134162,99,214,61553.5
2026-05-01-17-24-53.195808,99,214,61481.5
2026-05-01-17-24-53.259827,97,213,60608.0
2026-05-01-17-24-53.321926,96,213,60251.0
2026-05-01-17-24-53.399219,96,213,59880.5
2026-05-01-17-24-53.475918,93,212,58349.5
2026-05-01-17-24-53.538806,93,212,58055.0
2026-05-01-17-24-53.600854,92,211,57736.0
2026-05-01-17-24-53.662767,545,255,59306.5
2026-05-01-17-24-53.712854,544,255,59961.5
2026-05-01-17-24-53.756254,543,255,60568.0
2026-05-01-17-24-53.803941,543,256,61120.0
2026-05-01-17-24-53.867603,542,256,61608.5
2026-05-01-17-24-53.930323,539,259,64184.0
2026-05-01-17-24-53.992841,539,260,64924.5
2026-05-01-17-24-54.055886,538,260,65405.5
2026-05-01-17-24-54.117909,535,262,68369.5
2026-05-01-17-24-54.195336,534,263,69027.0
2026-05-01-17-24-54.242742,533,263,69586.5
2026-05-01-17-24-54.308997,532,263,70335.5
2026-05-01-17-24-54.367025,531,262,71215.5
2026-05-01-17-24-54.429652,531,262,70960.5
2026-05-01-17-24-54.491307,532,261,70328.5
2026-05-01-17-24-54.554422,536,261,67394.5
2026-05-01-17-24-54.616943,538,261,66315.0
2026-05-01-17-24-54.664004,540,261,64885.5
2026-05-01-17-24-54.740174,103,214,63851.5
2026-05-01-17-24-54.802460,108,215,66421.5
2026-05-01-17-24-54.864237,109,215,66909.5
2026-05-01-17-24-54.927250,109,216,67559.0
2026-05-01-17-24-54.989991,112,216,68752.5
2026-05-01-17-24-55.068047,112,217,69086.5
2026-05-01-17-24-55.130585,113,214,68339.0
2026-05-01-17-24-55.193767,115,216,70267.0
2026-05-01-17-24-55.256590,116,216,70482.0
2026-05-01-17-24-55.318279,116,216,70629.0
2026-05-01-17-24-55.396780,116,216,70692.0
2026-05-01-17-24-55.457986,116,216,70752.5
2026-05-01-17-24-55.505039,116,216,70511.5
2026-05-01-17-24-55.568589,116,216,70540.0
2026-05-01-17-24-55.631436,114,216,69737.5
2026-05-01-17-24-55.693955,113,216,69295.0
2026-05-01-17-24-55.755557,113,216,69122.0
2026-05-01-17-24-55.818870,106,213,65766.0
2026-05-01-17-24-55.881169,105,213,65407.0
2026-05-01-17-24-55.942367,104,213,64855.0
2026-05-01-17-24-56.004864,103,213,64310.0
2026-05-01-17-24-56.067016,99,212,62027.5
2026-05-01-17-24-56.129382,98,212,61677.0
2026-05-01-17-24-56.181724,102,214,62994.5
2026-05-01-17-24-56.254031,100,213,62272.5
2026-05-01-17-24-56.332195,102,213,63536.0
2026-05-01-17-24-56.394795,106,215,65660.0
2026-05-01-17-24-56.458031,112,216,68672.0
2026-05-01-17-24-56.519677,113,216,69143.5
2026-05-01-17-24-56.596659,113,216,69600.0
2026-05-01-17-24-56.660055,116,217,71007.5
2026-05-01-17-24-56.711938,116,217,71288.5
2026-05-01-17-24-56.770478,116,217,71288.5
2026-05-01-17-24-56.832708,117,217,71737.5
2026-05-01-17-24-56.895167,118,217,72392.5
2026-05-01-17-24-56.957395,119,217,72510.0
2026-05-01-17-24-57.019909,119,217,72680.0
2026-05-01-17-24-57.069947,119,217,72896.0
2026-05-01-17-24-57.113323,120,217,73063.5
2026-05-01-17-24-57.178600,121,217,73916.5
2026-05-01-17-24-57.237836,118,216,72366.5
2026-05-01-17-24-57.299558,122,217,74097.5
2026-05-01-17-24-57.361103,118,216,72773.5
2026-05-01-17-24-57.424206,122,218,74391.5
2026-05-01-17-24-57.486485,122,218,74397.0
2026-05-01-17-24-57.549004,122,218,74381.0
2026-05-01-17-24-57.584409,122,218,74279.0
2026-05-01-17-24-57.642751,118,217,72509.5
2026-05-01-17-24-57.688577,122,218,74040.0
2026-05-01-17-24-57.778145,121,218,73939.0
2026-05-01-17-24-57.829768,117,216,71854.0
2026-05-01-17-24-57.892884,116,216,71776.0
2026-05-01-17-24-57.955399,116,216,71617.5
2026-05-01-17-24-58.034458,115,216,71245.0
2026-05-01-17-24-58.096472,119,217,72491.0
2026-05-01-17-24-58.159038,119,217,72421.5
2026-05-01-17-24-58.221364,118,217,72247.5
2026-05-01-17-24-58.284170,118,217,71927.5
2026-05-01-17-24-58.346624,118,217,72170.0
2026-05-01-17-24-58.406850,115,216,70748.0
2026-05-01-17-24-58.468880,115,216,70712.0
2026-05-01-17-24-58.530360,115,216,70708.0
2026-05-01-17-24-58.592461,115,216,70798.5
2026-05-01-17-24-58.654725,114,216,70685.0
2026-05-01-17-24-58.716842,115,216,70662.0
2026-05-01-17-24-58.777694,114,216,70502.5
2026-05-01-17-24-58.855185,114,216,70525.5
2026-05-01-17-24-58.919830,114,216,70456.5
2026-05-01-17-24-58.981464,114,216,70480.5
2026-05-01-17-24-59.073126,114,216,70403.5
2026-05-01-17-24-59.107438,114,216,70397.5
2026-05-01-17-24-59.135933,114,216,70365.0
2026-05-01-17-24-59.206902,114,216,70316.5
2026-05-01-17-24-59.257039,113,216,70053.0
2026-05-01-17-24-59.305626,113,216,69920.5
2026-05-01-17-24-59.355230,113,216,69760.0
2026-05-01-17-24-59.407045,113,216,69571.0
2026-05-01-17-24-59.442528,112,216,69314.0
2026-05-01-17-24-59.490106,114,216,70147.0
2026-05-01-17-24-59.539724,111,216,68719.5
2026-05-01-17-24-59.573251,111,216,68586.5
2026-05-01-17-24-59.639173,110,216,68201.5
2026-05-01-17-24-59.697185,112,216,68611.0
2026-05-01-17-24-59.757422,111,217,68345.5
2026-05-01-17-24-59.813857,111,216,68109.0
2026-05-01-17-24-59.857047,111,216,68115.5
2026-05-01-17-24-59.905893,111,217,68174.5
2026-05-01-17-24-59.930136,109,216,67262.5
2026-05-01-17-24-59.974078,111,216,68233.5
2026-05-01-17-25-00.028784,109,215,67313.0
2026-05-01-17-25-00.064024,109,216,67386.5
2026-05-01-17-25-00.107244,109,216,67474.5
2026-05-01-17-25-00.157125,109,216,67474.5
2026-05-01-17-25-00.213154,109,216,67471.0
2026-05-01-17-25-00.268224,112,217,68702.0
2026-05-01-17-25-00.307645,109,216,67421.5
2026-05-01-17-25-00.373611,109,216,67327.0
2026-05-01-17-25-00.423643,109,216,67317.5
2026-05-01-17-25-00.473565,109,216,67329.5
2026-05-01-17-25-00.539828,108,215,67102.5
2026-05-01-17-25-00.569241,112,217,68292.5
2026-05-01-17-25-00.606299,111,217,68213.0
2026-05-01-17-25-00.640043,111,216,67947.0
2026-05-01-17-25-00.723103,107,216,66400.5
2026-05-01-17-25-00.774572,107,216,66291.0
2026-05-01-17-25-00.834141,107,216,66197.0
2026-05-01-17-25-00.874268,107,215,66148.0
2026-05-01-17-25-00.941065,107,215,66403.5
2026-05-01-17-25-00.989978,107,215,66403.5
2026-05-01-17-25-01.039550,108,215,66546.5
2026-05-01-17-25-01.088107,110,215,67435.0
2026-05-01-17-25-01.150153,111,216,67750.5
2026-05-01-17-25-01.212432,108,215,66681.5
2026-05-01-17-25-01.272806,108,215,66737.0
2026-05-01-17-25-01.350161,108,216,66868.0
2026-05-01-17-25-01.428857,109,215,67234.5
2026-05-01-17-25-01.491580,113,217,68831.5
2026-05-01-17-25-01.553357,109,216,67451.5
2026-05-01-17-25-01.616310,110,215,67724.0
2026-05-01-17-25-01.678686,113,217,69236.5
2026-05-01-17-25-01.742003,114,216,69157.5
2026-05-01-17-25-01.820949,110,215,67738.5
2026-05-01-17-25-01.888099,110,216,67741.0
2026-05-01-17-25-01.945987,110,215,67554.5
2026-05-01-17-25-02.008406,113,216,69039.5
2026-05-01-17-25-02.086207,113,216,69039.5
2026-05-01-17-25-02.149425,109,215,67569.0
2026-05-01-17-25-02.227957,113,216,68826.0
2026-05-01-17-25-02.291186,113,216,68826.0
2026-05-01-17-25-02.352924,113,216,68729.5
2026-05-01-17-25-02.415844,112,217,68621.5
2026-05-01-17-25-02.478050,109,215,67116.5
2026-05-01-17-25-02.540786,112,216,68525.0
2026-05-01-17-25-02.602906,109,215,67055.5
2026-05-01-17-25-02.649854,109,215,67055.5
2026-05-01-17-25-02.728091,109,215,67062.0
2026-05-01-17-25-02.790928,112,216,68382.5
2026-05-01-17-25-02.853630,108,215,66806.0
2026-05-01-17-25-02.915709,108,215,66745.5
2026-05-01-17-25-02.978684,108,215,66632.0
2026-05-01-17-25-03.041754,111,216,67857.5
2026-05-01-17-25-03.090705,111,216,67857.5
2026-05-01-17-25-03.151831,111,216,67565.0
2026-05-01-17-25-03.213524,111,216,67551.5
2026-05-01-17-25-03.275758,107,215,66215.0
2026-05-01-17-25-03.337535,110,216,67536.0
2026-05-01-17-25-03.399392,107,215,66199.5
2026-05-01-17-25-03.475756,107,214,66341.5
2026-05-01-17-25-03.522880,111,215,67651.0
2026-05-01-17-25-03.585972,108,214,66480.5
2026-05-01-17-25-03.647291,108,214,66480.5
2026-05-01-17-25-03.708609,107,214,66309.5
2026-05-01-17-25-03.769771,107,214,66296.0
2026-05-01-17-25-03.832115,107,214,66238.0
2026-05-01-17-25-03.909076,107,215,66314.5
2026-05-01-17-25-03.944060,107,215,66221.5
2026-05-01-17-25-04.018009,107,212,65313.0
2026-05-01-17-25-04.078953,107,214,66157.5
2026-05-01-17-25-04.140875,110,216,67464.0
2026-05-01-17-25-04.203591,107,215,66233.5
2026-05-01-17-25-04.266070,107,214,66213.5
2026-05-01-17-25-04.342515,107,215,66163.0
2026-05-01-17-25-04.420166,107,215,66028.5
2026-05-01-17-25-04.483999,107,215,65903.0
2026-05-01-17-25-04.546240,105,214,64962.5
2026-05-01-17-25-04.608531,104,214,64702.5
2026-05-01-17-25-04.672139,104,214,64306.0
2026-05-01-17-25-04.750943,101,211,62054.0
2026-05-01-17-25-04.811989,101,211,61978.5
2026-05-01-17-25-04.874470,101,211,61846.0
2026-05-01-17-25-04.936724,101,214,62608.0
2026-05-01-17-25-04.999546,101,214,62635.0
2026-05-01-17-25-05.074169,101,214,62690.5
2026-05-01-17-25-05.129155,104,214,64176.0
2026-05-01-17-25-05.157095,104,214,64583.0
2026-05-01-17-25-05.223995,105,214,65006.0
2026-05-01-17-25-05.274122,106,214,65562.5
2026-05-01-17-25-05.325541,107,214,66019.5
2026-05-01-17-25-05.373346,108,215,66558.0
2026-05-01-17-25-05.439838,111,215,68696.5
2026-05-01-17-25-05.497660,112,215,69056.0
2026-05-01-17-25-05.556685,113,215,69549.0
2026-05-01-17-25-05.623535,114,215,69851.0
2026-05-01-17-25-05.676064,115,215,70549.0
2026-05-01-17-25-05.723630,115,215,70527.5
2026-05-01-17-25-05.774027,115,215,70532.5
2026-05-01-17-25-05.827863,114,214,70403.0
2026-05-01-17-25-05.874509,114,214,70296.0
2026-05-01-17-25-05.939556,114,214,70031.0
2026-05-01-17-25-05.978457,113,214,69941.0
2026-05-01-17-25-06.039569,113,214,69933.5
2026-05-01-17-25-06.074002,113,214,69910.5
2026-05-01-17-25-06.123257,113,214,69914.0
2026-05-01-17-25-06.173967,113,214,69839.0
2026-05-01-17-25-06.223434,113,214,69607.5
2026-05-01-17-25-06.274969,113,214,69559.0
2026-05-01-17-25-06.324588,113,214,69436.5
2026-05-01-17-25-06.405831,112,214,69308.5
2026-05-01-17-25-06.456073,112,215,68912.5
2026-05-01-17-25-06.480835,112,215,68813.5
2026-05-01-17-25-06.523777,111,215,68791.0
2026-05-01-17-25-06.574021,111,215,68673.0
2026-05-01-17-25-06.607433,111,215,68687.5
2026-05-01-17-25-06.675132,111,215,68694.0
2026-05-01-17-25-06.734154,111,215,68689.0
2026-05-01-17-25-06.790651,111,215,68592.5
2026-05-01-17-25-06.840333,111,215,68688.5
2026-05-01-17-25-06.890505,111,214,68609.0
2026-05-01-17-25-06.939462,111,214,68650.5
2026-05-01-17-25-06.979261,111,215,68687.5
2026-05-01-17-25-07.040130,112,215,68707.5
2026-05-01-17-25-07.103739,112,215,68747.5
2026-05-01-17-25-07.165501,112,215,68784.5
2026-05-01-17-25-07.227024,112,215,69033.0
2026-05-01-17-25-07.271986,112,215,69064.5
2026-05-01-17-25-07.349068,114,215,69932.5
2026-05-01-17-25-07.411583,115,215,70252.0
2026-05-01-17-25-07.463116,115,215,70519.5
2026-05-01-17-25-07.537221,116,216,71386.0
2026-05-01-17-25-07.598062,117,216,71506.0
2026-05-01-17-25-07.659646,117,215,71646.5
2026-05-01-17-25-07.705573,117,216,71736.5
2026-05-01-17-25-07.768498,117,215,71878.5
2026-05-01-17-25-07.831618,117,215,71903.5
2026-05-01-17-25-07.877260,117,215,71932.5
2026-05-01-17-25-07.939588,117,215,71729.0
2026-05-01-17-25-08.001274,116,215,71115.5
2026-05-01-17-25-08.064352,115,215,70873.0
2026-05-01-17-25-08.111706,115,215,70847.5
2026-05-01-17-25-08.173294,115,215,70637.5
2026-05-01-17-25-08.236095,115,215,70494.0
2026-05-01-17-25-08.298414,115,215,70462.5
2026-05-01-17-25-08.361355,115,215,70492.5
2026-05-01-17-25-08.439345,115,215,70662.0
2026-05-01-17-25-08.501105,115,215,70757.0
2026-05-01-17-25-08.547521,115,215,70763.5
2026-05-01-17-25-08.610113,115,215,70808.5
2026-05-01-17-25-08.672968,115,215,70731.5
2026-05-01-17-25-08.735019,115,215,70736.5
2026-05-01-17-25-08.797260,115,215,70745.0
2026-05-01-17-25-08.859289,115,215,70844.0
2026-05-01-17-25-08.921490,115,215,70903.5
2026-05-01-17-25-08.967636,115,215,70814.5
2026-05-01-17-25-09.046061,115,214,70773.5
2026-05-01-17-25-09.107520,114,214,69988.0
2026-05-01-17-25-09.148887,113,214,69800.0
2026-05-01-17-25-09.206499,113,213,69451.5
2026-05-01-17-25-09.273899,112,213,69097.0
2026-05-01-17-25-09.324048,110,213,67806.0
2026-05-01-17-25-09.373041,110,213,67492.5
2026-05-01-17-25-09.413868,109,214,67334.5
2026-05-01-17-25-09.473815,109,212,66345.5
2026-05-01-17-25-09.523309,109,214,66982.5
2026-05-01-17-25-09.556487,108,214,66742.5
2026-05-01-17-25-09.613227,108,214,66731.5
2026-05-01-17-25-09.646090,108,212,65980.5
2026-05-01-17-25-09.678804,109,214,67052.5
2026-05-01-17-25-09.724250,109,212,66347.0
2026-05-01-17-25-09.791007,109,214,67343.0
2026-05-01-17-25-09.840858,109,214,67398.5
2026-05-01-17-25-09.882962,110,214,67563.0
2026-05-01-17-25-09.941506,110,214,67637.0
2026-05-01-17-25-09.990085,110,215,67959.0
2026-05-01-17-25-10.040243,110,215,68020.5
2026-05-01-17-25-10.105775,111,215,68072.0
2026-05-01-17-25-10.156506,111,215,68107.0
2026-05-01-17-25-10.191785,111,215,68359.0
2026-05-01-17-25-10.256854,111,215,68316.0
2026-05-01-17-25-10.289815,111,214,68291.0
2026-05-01-17-25-10.323769,111,215,68256.5
2026-05-01-17-25-10.373302,110,215,68170.5
2026-05-01-17-25-10.424492,110,215,68055.5
2026-05-01-17-25-10.490288,110,215,67970.5
2026-05-01-17-25-10.539371,110,213,66826.5
2026-05-01-17-25-10.606402,110,215,67661.0
2026-05-01-17-25-10.641175,110,215,67651.5
2026-05-01-17-25-10.721705,110,215,67560.0
2026-05-01-17-25-10.756523,109,215,67512.0
2026-05-01-17-25-10.809142,109,215,67094.5
2026-05-01-17-25-10.857602,108,215,67011.0
2026-05-01-17-25-10.919190,108,215,66912.0
2026-05-01-17-25-10.973123,108,215,66793.5
2026-05-01-17-25-11.024152,108,215,66680.0
2026-05-01-17-25-11.064922,108,215,66550.0
2026-05-01-17-25-11.122513,107,215,66145.0
2026-05-01-17-25-11.173234,107,215,65957.0
2026-05-01-17-25-11.222888,107,215,65928.5
2026-05-01-17-25-11.289677,107,215,65877.0
2026-05-01-17-25-11.325358,107,215,65667.0
2026-05-01-17-25-11.382288,107,215,65820.5
2026-05-01-17-25-11.435979,107,215,65711.5
2026-05-01-17-25-11.490901,107,215,65873.5
2026-05-01-17-25-11.524273,107,215,65936.5
2026-05-01-17-25-11.551893,107,215,65967.5
2026-05-01-17-25-11.622804,107,214,65960.0
2026-05-01-17-25-11.690104,106,214,65724.5
2026-05-01-17-25-11.742107,106,214,65692.0
