latitude,longitude
40.46307289356035,-86.9295405628444
40.46308186557409,-86.92955707730883
40.46308282351683,-86.9295761102266
40.46308697672458,-86.92959587390506
40.46308641063499,-86.92961095373623
40.4630859029048,-86.92963536449142
40.46308221636664,-86.92965503982438
40.46308409085307,-86.92967261847996
40.46308145378398,-86.92968709817647
40.4630810862102,-86.92969762118672
40.46308406175385,-86.92971297259058
40.46308340535268,-86.92971956113642
40.46308431114314,-86.92973749393326
40.46308747726427,-86.9297494784438
40.46308906987559,-86.92976889276143
40.46308788389058,-86.92977861030751
40.46308178357953,-86.929794432274
40.4630816178281,-86.92980389469416
40.46308365609697,-86.92981671872528
40.46308530268502,-86.92983015460125
40.46308734771096,-86.92984256344971
40.46308785526926,-86.92985298184668
40.46308607079165,-86.92986397147426
40.46308328764312,-86.92987845471737
40.46308263399378,-86.92989518969513
40.46308039199261,-86.92990676496456
40.4630789414908,-86.92991517131036
40.46307646652095,-86.92992807509103
40.46307182847714,-86.92994815288712
40.46306811327319,-86.92996231510465
40.46306577613655,-86.9299694433338
40.46306074990424,-86.92998049423657
40.46305314976804,-86.92999195066814
40.46304056254775,-86.93000045458881
40.46302962529539,-86.93000938942035
40.4630229059255,-86.93001589909908
40.46301268585876,-86.93002242995318
40.46299931480137,-86.93002198524219
40.46298920502694,-86.93002294035227
40.46298533533005,-86.9300290468719
40.4629744654538,-86.93002892496229
40.46296354752247,-86.93002741710721
40.46294114652184,-86.9300047769838
40.46293684272253,-86.92999128626096
40.46293405245948,-86.92997072838712
40.46293398510008,-86.92995528656334
40.46293147333422,-86.92993893915744
40.46293031382164,-86.92992095044985
40.46293002155726,-86.9299109363322
40.46293305795273,-86.92988188692397
40.46293001357891,-86.92984353433114
40.46292942469015,-86.92982979292869
40.46293096090071,-86.92981460989745
40.46293102289157,-86.9297942138706
40.46292828665427,-86.92977436189841
40.46292979900586,-86.92975505049428
40.46293653185166,-86.92972493854074
40.46294002236887,-86.92970537398973
40.46294176309758,-86.92968787691352
40.46294617333371,-86.92966906142944
40.46294151751994,-86.92964557460246
40.46294163064847,-86.92963115235656
40.46294745899336,-86.92961453083726
40.4629490897654,-86.92960000260291
40.4629500652084,-86.92958908541041
40.46295653774242,-86.92957123982883
40.4629633452622,-86.92954604215801
40.46297090170564,-86.92954434358599
40.46298445617089,-86.92953818507367
40.46300106321154,-86.92953362420887
40.46301510426718,-86.92952663394958
40.46302700314276,-86.92952777134808
40.46304358214505,-86.92952913881389
40.46306006833436,-86.92952929739484
40.46307062495059,-86.92953596901565
40.46307289356035,-86.9295405628444
