x_m, y_m, psi_rad
0.0,0.0,90.0
-0.049042,1.204631,90.0
-0.010262,2.388044,90.0
-0.010423,3.492810,90.0
0.028726,4.794923,90.0
-0.014213,5.979466,90.0
-0.054983,7.164293,90.0
-0.016625,8.349445,90.0
0.024886,9.809095,90.0
0.020936,11.076079,90.0
0.062429,12.416912,90.0
0,13.0,90.0
0,14.0,90.0
0,15.0,90.0
0,16.0,90.0
0,17.0,90.0
0,18.0,90.0
0,19.0,90.0
0,20.0,90.0
0,21.0,90.0
0,22.0,90.0
0,23.0,90.0
0,24.0,90.0
0,25.0,90.0
