latitude,longitude
40.46223977018995,-86.92942086980813
40.46222138749422,-86.92941785206617
40.46220535294403,-86.92941480821274
40.46217147444797,-86.92941657494227
40.462157396704,-86.92941774335193
40.46213484185159,-86.9294098420664
40.46211852468006,-86.92940989366019
40.46209054599841,-86.92941855108845
40.46206237734271,-86.9294110826712
40.46203471608152,-86.92942118078517
40.46202249497848,-86.92941184326605
40.46198711090059,-86.92941839312148
40.46197991858696,-86.92941446402683
40.46196602686794,-86.9294160445821
40.46195163479117,-86.9294184198217
40.46193352618644,-86.929417637721
40.46190271506178,-86.92941866853583
40.46189406418925,-86.92942275956582
40.46189797650471,-86.92939701616285
40.46189151747517,-86.92938073684874
40.46189471915607,-86.92936746428057
40.46189648975501,-86.92934225216314
40.4619033636863,-86.92933205069015
40.46191990917013,-86.92931880640494
40.46192562213982,-86.92931210939071
40.46194341179144,-86.92930708287803
40.46196107778604,-86.92930788719231
40.46198144089946,-86.92931127101858
40.46201145191098,-86.92930149027109
40.46202985985819,-86.92930886503672
40.46205027287126,-86.92931432205164
40.4620685001932,-86.92931272502847
40.4620838047287,-86.92930994978668
40.46209283722123,-86.92930508358268
40.46211133570883,-86.92931421435404
40.46213010410102,-86.92931364354493
40.46215547872881,-86.92929864871665
40.46217088298636,-86.92929874351397
40.46218220186373,-86.92930370223253
40.46219816954903,-86.92930965622217
40.4622093518672,-86.92932087945918
40.46222146762841,-86.92933394703869
40.46223038030235,-86.9293491686622
40.46223290392128,-86.92935580832554
40.46223504901833,-86.92936797358959
40.46224194355328,-86.92938753755817
40.46223934546296,-86.92939529148099
40.46223629404035,-86.92940829101163
40.46223977018995,-86.92942086980813
