latitude,longitude
40.46174558207311,-86.9294153192434
40.46172485952026,-86.9294143033219
40.46170469767163,-86.92941976155156
40.46169882327105,-86.929417969726
40.46166056799645,-86.92942508321386
40.46164215751831,-86.92942382982889
40.46162880272692,-86.92942312897765
40.46159753050581,-86.92942011246039
40.46158586446622,-86.92941902448278
40.46158367064742,-86.92941331557518
40.46156748106455,-86.9293945890038
40.46156692909205,-86.92937916430456
40.46156857392452,-86.92935339503845
40.46157924386016,-86.92933999042194
40.46159267900524,-86.92932055485615
40.46159345896147,-86.92929916449978
40.46160753379814,-86.92929048394709
40.46163865932497,-86.92928662437646
40.46165811517155,-86.92929312403109
40.46167498094218,-86.92928852296619
40.46169014123284,-86.92929506371938
40.46170642506932,-86.92929448630436
40.46172352234068,-86.92929686153253
40.46174631880042,-86.92930400087499
40.46175851768983,-86.92931055757656
40.46176576065835,-86.92933270069683
40.46176777057626,-86.9293606531041
40.46175810415512,-86.9293890242691
40.4617340664889,-86.92942044718119
40.46174558207311,-86.9294153192434
