latitude,longitude
40.46201797721254,-86.92999805247223
40.46202038089552,-86.92999449340259
40.46202327104331,-86.92999294332064
40.46202667606896,-86.92999065176141
40.46203107638296,-86.92998994811212
40.46203643410082,-86.92998875823935
40.46203983786898,-86.92998598925188
40.46204493077265,-86.92998497386681
40.46204727459462,-86.9299849834575
40.46205262451979,-86.92998274192789
40.46205427276006,-86.92998275832186
40.46206297969144,-86.92998274742297
40.46206697849322,-86.92998224756379
40.46207130162691,-86.92998124855528
40.46207638897553,-86.92998117061398
40.46207817087425,-86.92998117287966
40.46208295084053,-86.92998067569347
40.46208968054084,-86.92998021767929
40.462097715789,-86.92997939940793
40.46210412764907,-86.92997915765316
40.46210928901095,-86.92997916300028
40.46211376350993,-86.92997908354266
40.46211874820586,-86.92997908729359
40.46212045346043,-86.92997908859735
40.46212551283789,-86.929979097189
40.46213007182911,-86.92997865317676
40.46213524577911,-86.92997824665062
40.4621403628318,-86.92997817525051
40.46214580655548,-86.92997752749747
40.46215175857942,-86.92997754639438
40.46215638051831,-86.92997753749454
40.46216120345442,-86.92997711595405
40.46216456909963,-86.92997746066527
40.46216940060498,-86.92997650748786
40.46217476127628,-86.92997406357408
40.46218428307551,-86.92997409135101
40.46218939236218,-86.92997309886552
40.4621955174199,-86.92997457201415
40.46220310489587,-86.92997380937322
40.4622109537043,-86.92997382642999
40.46221614420178,-86.9299795468184
40.46221884321015,-86.9299913132087
40.46221957348047,-86.93000387277866
40.46222051103279,-86.93001226981117
40.46222002125602,-86.93002553484192
40.46222177374801,-86.93003341223773
40.46222369907512,-86.93004072264876
40.46222450572692,-86.93005037688367
40.4622244800379,-86.93005564716698
40.46222439278067,-86.93007346133622
40.46221965751867,-86.93008012384169
40.46221850277946,-86.93008792146485
40.46220947362041,-86.9300866066079
40.46220214850717,-86.93008640983595
40.46219178379428,-86.93008383505942
40.4621879624734,-86.93008379164458
40.46218136614931,-86.93008470336196
40.46217803980485,-86.9300846708729
40.46217266767215,-86.93008461534679
40.46216691258795,-86.93008463242396
40.46216249058608,-86.93008741686447
40.46215995927396,-86.93008363482566
40.46215637950526,-86.93008542763806
40.46215091862712,-86.93008211515976
40.46214455163563,-86.93008430909322
40.46213924998133,-86.9300752537563
40.46213207368103,-86.93007519814324
40.46212992228124,-86.93007516031851
40.46212447606224,-86.93007212156262
40.46211909795726,-86.93007165052141
40.46211409346085,-86.9300701626268
40.46210988130399,-86.9300680312159
40.46210767643382,-86.93007226822796
40.46210283388491,-86.93006988134722
40.46209914571906,-86.93006801223018
40.46209372703461,-86.93006905396166
40.46209201526104,-86.93006762105537
40.46208858032323,-86.93006700788553
40.46208145012919,-86.93006777726539
40.46207910048778,-86.93006734045898
40.46207363954416,-86.9300673096222
40.4620684260093,-86.93006844660954
40.46206479254124,-86.93006942655506
40.46205945166894,-86.93006721502137
40.46205556801056,-86.93006711300686
40.46205041062563,-86.93006733981431
40.46204627408385,-86.93006589946096
40.46204258292501,-86.93006546366276
40.46203831966992,-86.93006502493894
40.46203507724202,-86.93006375417255
40.46203234204715,-86.93006332281651
40.46203012324663,-86.93005871078611
40.46202821280301,-86.93005594247367
40.4620265625348,-86.93005375877782
40.46202344915639,-86.93005089893148
40.46202211234338,-86.93004829863604
40.46202154012833,-86.93004478012723
40.46201918240882,-86.93004234134905
40.46201822689067,-86.93003798140224
40.46201644186142,-86.93003529213466
40.4620162926451,-86.93002790868516
40.46201524050424,-86.9300232783914
40.46201504535464,-86.9300113459327
40.46201509418412,-86.93000624833131
40.46201566407598,-86.93000175502361
40.46201797721254,-86.92999805247223
